hms	stf	rlg	country	region	region_name	weight
0.19886964946865535	4.922193540381912	4.304756587935799	UKRAINE	UA16		113.91316285916051
0.7862573142502555	7.053861421583138	4.345139980694277	AUSTRIA	AT31	OBERÖSTERREICH	112.75468414858504
0.5570744346626558	6.581294273742483	5.740494679753071	POLAND	PL62	WARMIŃSKO-MAZURSKIE	111.52099139500852
0.5964562762176865	5.992081828548621	7.3846082059323495	ITALY	ITF4	PUGLIA	110.39601935504663
0.8951966412764	7.654907198413303	4.324565498427757	BELGIUM	BE23	PROV. OOST-VLAANDEREN	109.33820094412366
0.8062218199580348	6.57295453129215	6.579137116411607	ITALY	ITG2	SARDEGNA	108.95603512380963
0.21764616003714735	5.4206601561877905	4.367396360250547	UKRAINE	UA23		104.97002907318726
0.46833319490212105	6.912193001031778	6.825608354297547	POLAND	PL33	ŚWIĘTOKRZYSKIE	104.74278282590707
0.8146075073237642	7.098656983035378	4.506006242228003	BELGIUM	BE32	PROV. HAINAUT	104.16541859518424
0.8793188889117114	6.995647343511089	4.343140143518247	SPAIN	ES43	EXTREMADURA	103.87595027947079
0.47040291104675586	5.421084149670052	3.674127223893773	HUNGARY	HU102	PEST	103.79654112054179
0.8904086596005398	8.33444088419767	4.1233970672888525	DENMARK	DK04	MIDTJYLLAND	103.13733577003319
0.2782535935021974	5.094537926370211	4.521889733289834	UKRAINE	UA15		102.56844307151809
0.5549924069471942	6.649897733992583	1.5399681880297904	CZECH REPUBLIC	CZ020	STŘEDOČESKÝ KRAJ	102.50036826796068
0.9376415943732	8.00456684196188	4.1910262210117875	NETHERLANDS	NL31	UTRECHT	102.0060654302266
0.9230997140022921	7.98793791933572	3.1061487461875643	SWEDEN	SE224	SKÅNE LÄN	101.430265383511
0.7654392212846838	7.562571431092632	4.669148420429906	AUSTRIA	AT22	STEIERMARK	100.25242275683453
0.5757232874103573	6.793333059882952	2.2751428551809343	CZECH REPUBLIC	CZ080	MORAVSKOSLEZSKÝ KRAJ	99.61875475734648
0.3907135694989613	7.14550447402079	7.250686703987479	POLAND	PL34	PODLASKIE	98.43152622140299
0.8307659123436234	7.0029316606362935	4.443411371868944	BELGIUM	BE33	PROV. LIÈGE	98.40334458019774
0.6298933397928443	6.790594468008077	1.7872528805063057	CZECH REPUBLIC	CZ010	HLAVNÍ MĚSTO PRAHA	98.11029908972165
0.8814464032175132	7.9650789486948055	3.5262664871619815	NORWAY	NO01		97.81916900822905
0.9189980206475059	8.494155068467133	4.1818024462806385	DENMARK	DK03	SYDDANMARK	97.34916854585254
0.8521682231054954	7.240901680438679	5.112694907155459	SPAIN	ES62	REGIÓN DE MURCIA	96.88106368207032
0.8066285956629725	8.350057014648579	4.385098106850386	SWITZERLAND	CH03		96.07840344201227
0.9309286739247885	7.71939378035797	4.590994726485444	NETHERLANDS	NL42	LIMBURG	94.9863204459252
0.9171747630497168	7.826004532297833	4.7976334384038735	NETHERLANDS	NL21	OVERIJSSEL	93.74531302996107
0.19113562431876627	5.30695997170695	5.774753224411085	UKRAINE	UA17		93.34839909223176
0.7753735944312874	8.240113997377872	5.006875076258177	SWITZERLAND	CH05		93.20412316876329
0.5792184956469493	5.209388495943816	4.358329520359501	BULGARIA	BG411	СОФИЯ	91.50907538518886
0.7180363777477358	7.209399017078179	5.700509069036485	BELGIUM	BE10	RÉGION DE BRUXELLES-CAPITALE / BRUSSELS HOOFDSTEDELIJK GEWEST	91.45260030056716
0.7482781571925432	6.86491109167274	5.791218307421735	ITALY	ITI3	MARCHE	90.81261337080434
0.8703074281248844	6.75810763204508	4.472092641496664	IRELAND	IE021	DUBLIN	90.62117172451183
0.5942916624717172	6.552288737225435	2.543931627604356	CZECH REPUBLIC	CZ064	JIHOMORAVSKÝ KRAJ	90.1146025966038
0.9131828463752285	7.522435926903827	4.8836001911482105	GERMANY	DEC	SAARLAND	89.03760742010574
0.8917482453964138	7.510091463976073	4.570782955133351	BELGIUM	BE24	PROV. VLAAMS-BRABANT	87.15505231994666
0.23172496756693714	5.25379749488424	5.674671774874722	UKRAINE	UA22		86.05021619792622
0.801462473523377	6.763719925239531	3.7329151362547113	FRANCE	FR63	LIMOUSIN	84.73681334927232
0.15251626182069644	4.642546669409388	5.271472570625209	UKRAINE	UA06		83.1118317531671
0.8307534046358449	6.76966855103205	6.881211460360016	ITALY	ITI2	UMBRIA	83.08464290460726
0.8393296092436806	6.881985670627428	4.205690605780284	SPAIN	ES12	PRINCIPADO DE ASTURIAS	81.49771815387818
0.30802481361510753	5.110002001627379	4.489348173662864	UKRAINE	UA14		80.65338347400537
0.8828904324668674	7.373908450280057	4.663170524129126	BELGIUM	BE22	PROV. LIMBURG	80.42775501539194
0.6441069183238994	6.523918377073993	5.783219668170691	ITALY	ITH2	PROVINCIA AUTONOMA DI TRENTO	78.73731896937488
0.5500712756649754	6.892761555865977	5.508538704251546	POLAND	PL43	LUBUSKIE	78.43039518407426
0.8784126804206835	8.05078377578853	3.815831152902372	NORWAY	NO03		77.72858279846832
0.7335777663768928	6.868419548827568	4.948028663520745	ITALY	ITH1	PROVINCIA AUTONOMA DI BOLZANO/BOZEN	77.49657773421522
0.6112455738479882	7.3455806494767115	6.826357902707615	POLAND	PL52	OPOLSKIE	76.89582126369946
0.865569152531403	7.310404468296766	3.912900936962349	SPAIN	ES53	ILLES BALEARS	76.67369028683571
0.1737274548192506	5.5463035757754	5.999138696177545	UKRAINE	UA07		75.15776097950851
0.6762400350823379	6.584533354729769	4.819147253599804	FRANCE	FR43	FRANCHE-COMTÉ	75.03758305937676
0.3898478236212257	6.469237576669382	6.0154704958822585	SLOVAKIA	SK042	KOŠICKÝ KRAJ	71.18658791234719
0.30100264130142	6.647738373831399	5.853255088796738	SLOVAKIA	SK023	NITRIANSKY KRAJ	69.05093887117947
0.8480967339703249	8.041043092383752	4.034094481096545	NORWAY	NO05		68.76659463293464
0.6067864588526793	6.921415635717954	6.847588245703218	CYPRUS	CY0	ΚΥΠΡΟΣ	68.7093610977387
0.9286895133038217	8.364055894431868	3.9911177964404474	DENMARK	DK02	SJÆLLAND	67.26449012499609
0.22842901336346932	5.348547351117281	6.2769300250166555	UKRAINE	UA19		65.1304312306066
0.6832971554142936	6.14826293757471	4.7029576294826425	FRANCE	FR21	CHAMPAGNE-ARDENNE	65.03479753092009
0.24772889489593677	5.145436432649859	5.693816088188356	UKRAINE	UA24		64.31665264322397
0.8412325071609288	8.247752139832615	4.898164011023858	SWITZERLAND	CH06		64.16503561849854
0.12406176018021478	6.187471609666103	6.396798803963231	UKRAINE	UA03		63.95738114719364
0.8910205534210465	7.261747628036955	4.290073572086659	GERMANY	DE5	BREMEN	63.51563291959322
0.6337289769525067	6.425300266429679	1.6998468304974703	CZECH REPUBLIC	CZ042	ÚSTECKÝ KRAJ	61.253681968671984
0.17113638472779136	6.028029109895707	5.815618305850652	LITHUANIA	LT00A	VILNIAUS APSKRITIS	61.20440284028707
0.773481882924044	7.504731864241794	4.6314008453349	AUSTRIA	AT33	TIROL	60.99160615507709
0.40188952772508724	6.399806579563783	5.3779241210344075	SLOVAKIA	SK032	BANSKOBYSTRICKÝ KRAJ	59.819518444596056
0.84195123103978	8.016174932455142	3.826408412003953	NORWAY	NO04		59.317283042553676
0.33561165799877873	5.7433442084974144	7.145589083041374	ALBANIA	AL11		57.45690721282967
0.88640879727465	6.8823493265572875	5.002864442633389	IRELAND	IE025	SOUTH-WEST	55.03922339941059
0.9036092252074911	7.723958127601447	4.772683690372127	NETHERLANDS	NL12	FRIESLAND	53.48481626448242
0.4588378943638365	6.977485285530198	5.7303586961152835	SLOVAKIA	SK010	BRATISLAVSKÝ KRAJ	51.98868523114013
0.7218762158880009	5.797963774889035	4.604623661273874	PORTUGAL	PT18	ALENTEJO	51.52242310857788
0.15117821885986304	6.069500204457411	5.022168801206943	LITHUANIA	LT002	KAUNO APSKRITIS	51.20278996552031
0.36906040333462525	6.283475093154975	6.646831273454065	SLOVAKIA	SK041	PREŠOVSKÝ KRAJ	51.15906231490214
0.933715765621873	7.7791934810947945	3.6976309641126788	NETHERLANDS	NL11	GRONINGEN	50.519650693051084
0.9065376093361015	6.770576431629277	3.7417293908918188	SPAIN	ES13	CANTABRIA	49.69956930990306
0.607740139745562	6.847832226440099	2.1906423232768057	CZECH REPUBLIC	CZ032	PLZEŇSKÝ KRAJ	48.909929312821546
0.21558708902679105	5.391045474602387	4.81475955151958	UKRAINE	UA25		48.46251699909271
0.914789633165694	8.459719502528365	4.236727317988459	DENMARK	DK05	NORDJYLLAND	48.16677265356182
0.3514191677741302	6.6532581147464	6.002188390774487	SLOVAKIA	SK031	ŽILINSKÝ KRAJ	48.08665145532875
0.6661793070347516	6.430347626970091	2.2891578720510175	CZECH REPUBLIC	CZ072	ZLÍNSKÝ KRAJ	47.917557745882526
0.5945716968515786	6.792059315040828	2.7854575152967103	CZECH REPUBLIC	CZ031	JIHOČESKÝ KRAJ	47.412140354054316
0.5962021271472792	6.652747262881432	2.4097684372456585	CZECH REPUBLIC	CZ071	OLOMOUCKÝ KRAJ	46.449305987644905
0.7567603691658044	7.460645797872532	4.709570379098592	AUSTRIA	AT21	KÄRNTEN	45.82703101323109
0.8949737084050446	7.106804769803958	5.041083143223656	IRELAND	IE022	MID-EAST	45.16097437142242
0.41653222664205086	5.247026694530755	4.186180352382037	HUNGARY	HU311	BORSOD-ABAÚJ-ZEMPLÉN	44.583364751207206
0.6421399631718371	7.0076051898411045	4.204848585591961	SLOVENIA	SI021		43.863480404651725
0.424627750912949	5.528020981482751	4.600567518128003	HUNGARY	HU331	BÁCS-KISKUN	43.84170603195544
0.8898897522762498	7.344012599466616	3.3755888674511354	SPAIN	ES22	COMUNIDAD FORAL DE NAVARRA	43.37900464924704
0.8427609946423396	7.43753357771164	4.5033552230883425	AUSTRIA	AT32	SALZBURG	43.37337077280644
0.46082982086781815	6.446486080233614	3.669104558039931	ESTONIA	EE001	PÕHJA-EESTI	43.316257621163786
0.5039548433876004	5.626575270716171	3.6863456146024767	HUNGARY	HU321	HAJDÚ-BIHAR	43.25642817980377
0.5743817373415127	6.274805257856285	2.009356944772142	CZECH REPUBLIC	CZ063	KRAJ VYSOČINA	43.22792811742335
0.7609341171947437	8.004700844286994	4.6059080528770115	FINLAND	FI1C1	VARSINAIS-SUOMI	41.703578412388545
0.9246056159988636	7.6483681994639685	4.2412208375568525	NETHERLANDS	NL13	DRENTHE	40.87342423234818
0.2998886807713354	4.5565674022564355	4.748165505104482	UKRAINE	UA18		40.521988378067576
0.4098521814062386	6.692735649558378	5.317687521109491	SLOVAKIA	SK022	TRENČIANSKY KRAJ	40.44086152476878
0.600993704737474	4.40248147630939	4.321044784000269	BULGARIA	BG421	ПЛОВДИВ	40.03257753232778
0.7786913527760007	8.032178162327586	4.953823720533492	FINLAND	FI197	PIRKANMAA	40.03040435930777
0.643191610302682	6.567210677258805	2.415983766143099	CZECH REPUBLIC	CZ052	KRÁLOVÉHRADECKÝ KRAJ	39.57085858429987
0.906516096235676	7.1912571892540775	5.082113236393265	IRELAND	IE024	SOUTH-EAST	39.55378692750524
0.8688767320422904	7.9846678818031	3.6674686090340805	NORWAY	NO07		38.804610433455416
0.5686142632632979	6.699161598157259	2.4178511687220077	CZECH REPUBLIC	CZ053	PARDUBICKÝ KRAJ	38.68623158989713
0.31514188426440953	6.713541425717986	6.458358512152395	SLOVAKIA	SK021	TRNAVSKÝ KRAJ	38.67713623385718
0.8441183040723178	6.873405166653801	4.963138904696951	IRELAND	IE011	BORDER	38.2047782984553
0.912556706843684	7.0997949586250675	3.980616651677612	SPAIN	ES23	LA RIOJA	38.02583343686163
0.5063113727851274	5.731118669972105	5.052613227835158	HUNGARY	HU323	SZABOLCS-SZATMÁR-BEREG	37.387411121356855
0.8230394542685909	7.108709837559006	4.697160226242043	BELGIUM	BE35	PROV. NAMUR	37.02847386366551
0.8542142212588386	8.046308607947443	3.5182667351365904	NORWAY	NO06		35.719404932095664
0.5391454032406032	4.857586732200973	4.714906953384049	BULGARIA	BG344	СТАРА ЗАГОРА	33.831266829973174
0.7320921587410937	5.339967229875155	5.114328852982141	PORTUGAL	PT15	ALGARVE	33.29245544399834
0.8939605783978243	6.885096743151539	5.035754806233572	IRELAND	IE013	WEST	33.170857171779296
0.9018794093887024	7.8427570211036315	3.328000190469772	SWEDEN	SE123	ÖSTERGÖTLANDS LÄN	32.86238401340776
0.38003437267364576	5.4934227776693705	3.0652881676572927	HUNGARY	HU322	JÁSZ-NAGYKUN-SZOLNOK	32.85805011317614
0.8814674490928741	7.821786580988216	4.339811702072813	NETHERLANDS	NL34	ZEELAND	32.21709469006953
0.6859069597859585	6.97333454489843	1.7350355657521028	CZECH REPUBLIC	CZ051	LIBERECKÝ KRAJ	32.13187070216006
0.8403479876059329	7.670296191557627	4.720580641429695	NETHERLANDS	NL23	FLEVOLAND	32.019867372683954
0.454827964239186	5.522287225551062	4.426905372346942	HUNGARY	HU221	GYŐR-MOSON-SOPRON	31.383975126169
0.7056087016069436	8.00289697142826	4.865653854676169	FINLAND	FI1D6	POHJOIS-POHJANMAA	31.045216794089093
0.7646877931788486	7.495913536510842	4.860917896532933	AUSTRIA	AT34	VORARLBERG	31.033217879109205
0.8655414231903603	8.081574576898072	3.273558991421523	NORWAY	NO02		30.856407178397305
0.7716347421132864	6.548065043126994	5.457758815873511	ITALY	ITH4	FRIULI-VENEZIA GIULIA	30.736865310173396
0.6123273303086928	4.830338771699273	5.3555652291687785	BULGARIA	BG413	БЛАГОЕВГРАД	29.980650443680524
0.6179799990291793	4.576334494490368	4.1976340901092515	BULGARIA	BG331	ВАРНА	29.831173343546165
