wday,age,school,industry,employment,start,end,n,count
4,50,-1,5,1,5.5,12.5,0.05033679296815327,1
4,50,-1,5,1,6,13,0.02679734015964519,1
4,50,-1,5,1,8.5,16,0.029648225010891115,1
4,50,-1,5,1,9,10.5,0.18308802887733377,1
4,50,-1,5,1,9.5,11.5,0.02586037440676382,1
4,50,-1,5,1,10,0,0.1291098849055302,1
4,50,-1,5,1,10.5,12,0.21810087902120637,1
4,50,-1,5,1,11,12,0.041946087435018466,1
4,50,-1,5,1,11,20.5,0.0439863664506835,1
4,50,-1,5,1,12,14,0.11962609277959124,2
4,50,-1,5,1,12.5,13,0.03225959278977784,1
4,50,-1,5,1,13,16,0.06749325730855779,1
4,50,-1,5,1,15,16,0.15213005338034197,2
4,50,-1,5,1,15,16.5,0.05393378706727756,1
4,50,-1,5,1,16,17,0.13421592555151163,1
4,50,-1,5,1,16.5,0,0.04636735696996732,1
4,50,-1,5,1,16.5,17,0.03987683528585938,1
4,50,-1,5,1,16.5,18,0.0476427656855519,1
4,50,-1,5,1,17.5,18,0.02498315662378421,1
4,50,-1,5,1,18,21,0.029648225010891115,1
4,50,-1,5,1,18.5,2.5,0.047619124717361,1
4,50,-1,5,1,18.5,6,0.03828533347691343,1
4,50,-1,5,1,18.5,18.5,0.08461438784769211,1
4,50,-1,5,1,18.5,19,0.025652135480533137,1
4,50,-1,5,1,18.5,23,0.04218631935306811,1
4,50,-1,5,1,19,1.5,0.1101445910775992,1
4,50,-1,5,1,19,22,0.03950754454331066,1
4,50,-1,5,1,19.5,5.5,0.05639955244997223,1
4,50,-1,5,1,20,2.5,0.03225959278977784,1
4,50,-1,5,1,20,3,0.21810087902120637,1
4,50,-1,5,1,20,3.5,0.2406236972540682,2
4,50,-1,5,1,20,4,0.04883266280900385,1
4,50,-1,5,1,20,5,0.195379596282779,3
4,50,-1,5,1,20,6,0.15040775669307732,3
4,50,-1,5,1,20,6.5,0.05673682831767064,1
4,50,-1,5,1,20.5,1,0.04533557204229007,1
4,50,-1,5,1,20.5,3,0.2680877112578279,3
4,50,-1,5,1,20.5,4,0.1440521074254611,2
4,50,-1,5,1,20.5,5,0.07742789094050556,2
4,50,-1,5,1,20.5,6,0.2297718290691639,1
4,50,-1,5,1,20.5,7,0.029441408481697528,1
4,50,-1,5,1,20.5,21,0.027474306322833188,1
4,50,-1,5,1,20.5,22,0.043639622524758684,1
4,50,-1,5,1,21,2,0.07950834720171068,1
4,50,-1,5,1,21,4,0.2035611292136793,2
4,50,-1,5,1,21,4.5,0.11306232858958859,1
4,50,-1,5,1,21,5,0.4673447180976647,8
4,50,-1,5,1,21,5.5,0.1103522099846086,3
4,50,-1,5,1,21,6,0.38371343272726227,9
4,50,-1,5,1,21,6.5,0.10576798480961513,1
4,50,-1,5,1,21,7,0.2786871076158197,5
4,50,-1,5,1,21,21.5,0.02207004372575133,1
4,50,-1,5,1,21.5,1.5,0.03807532931948799,1
4,50,-1,5,1,21.5,2,0.023585655182010435,1
4,50,-1,5,1,21.5,3,0.027474306322833188,1
4,50,-1,5,1,21.5,4,0.05619841821458325,2
4,50,-1,5,1,21.5,4.5,0.27214173976083017,3
4,50,-1,5,1,21.5,5,0.23453614429774114,3
4,50,-1,5,1,21.5,6,0.09367823001353043,2
4,50,-1,5,1,21.5,6.5,0.030435984961753128,1
4,50,-1,5,1,21.5,7,0.12694558745691806,2
4,50,-1,5,1,22,2,0.03565796920211723,1
4,50,-1,5,1,22,4,0.6084663593812404,6
4,50,-1,5,1,22,4.5,0.12126837780993337,2
4,50,-1,5,1,22,5,0.3003032899772373,7
4,50,-1,5,1,22,5.5,0.12798438224896785,3
4,50,-1,5,1,22,6,0.6389018920936791,10
4,50,-1,5,1,22,6.5,0.5114417324491466,5
4,50,-1,5,1,22,7,0.2728188663995813,3
4,50,-1,5,1,22,8,0.17506425071936296,1
4,50,-1,5,1,22,8.5,0.07096645180504836,1
4,50,-1,5,1,22,9,0.19184124141330192,1
4,50,-1,5,1,22,18.5,0.021212024655600615,1
4,50,-1,5,1,22.5,0.5,0.08461438784769211,1
4,50,-1,5,1,22.5,2,0.07440230655572927,1
4,50,-1,5,1,22.5,4,0.11636816895673524,2
4,50,-1,5,1,22.5,5,0.27514689268867876,6
4,50,-1,5,1,22.5,5.5,0.2607172874722293,4
4,50,-1,5,1,22.5,6,0.17771403051259504,4
4,50,-1,5,1,22.5,6.5,0.20081459724454967,5
4,50,-1,5,1,22.5,7,0.43847493086628475,5
4,50,-1,5,1,22.5,7.5,0.15242057979875454,3
4,50,-1,5,1,22.5,8.5,0.04839617657155402,1
4,50,-1,5,1,23,0,0.07440230655572927,1
4,50,-1,5,1,23,4.5,0.03890323733851498,1
4,50,-1,5,1,23,5,0.21667557154094333,3
4,50,-1,5,1,23,5.5,0.47262610017942913,3
4,50,-1,5,1,23,6,0.3670901703284863,6
4,50,-1,5,1,23,6.5,0.35469563596624293,7
4,50,-1,5,1,23,7,0.3983125293157832,9
4,50,-1,5,1,23,7.5,0.33394227964752704,4
4,50,-1,5,1,23,8,0.11837342053356885,2
4,50,-1,5,1,23,8.5,0.025120020396127853,1
4,50,-1,5,1,23.5,2,0.055027201905551805,1
4,50,-1,5,1,23.5,3,0.09993250978563636,1
4,50,-1,5,1,23.5,4,0.08639238414406064,2
4,50,-1,5,1,23.5,5,0.019669861787982405,1
4,50,-1,5,1,23.5,5.5,0.14781068582799933,2
4,50,-1,5,1,23.5,6,0.10357968167562309,1
4,50,-1,5,1,23.5,6.5,0.08462976432438028,2
4,50,-1,5,1,23.5,7,0.16727362167163146,2
4,50,-1,5,1,23.5,7.5,0.11835075700744446,2
4,50,-1,5,1,23.5,8,0.04791806151415188,1
4,50,-1,6,1,0,4,0.04950997910069328,1
4,50,-1,6,1,0,5,0.042529219159820886,1
4,50,-1,6,1,0,6,0.0694294460384826,2
4,50,-1,6,1,0,7.5,0.1407380900989371,2
4,50,-1,6,1,0,8,0.12281235696915278,2
4,50,-1,6,1,0,8.5,0.04238211412881016,1
4,50,-1,6,1,0.5,5,0.06499533116413722,1
4,50,-1,6,1,0.5,6.5,0.017481799367335106,1
4,50,-1,6,1,0.5,7.5,0.1911118070353046,1
4,50,-1,6,1,0.5,8,0.06878589526415066,1
4,50,-1,6,1,0.5,10,0.033972034818595745,1
4,50,-1,6,1,1,5,0.06305288388724918,1
4,50,-1,6,1,1,6,0.04703652547965452,1
4,50,-1,6,1,1,6.5,0.0940970347616576,1
4,50,-1,6,1,1,7,0.08461438784769211,1
4,50,-1,6,1,1,7.5,0.16485216942740014,1
4,50,-1,6,1,2,3,0.03953796925121693,1
4,50,-1,6,1,2,8,0.10795628794360716,1
4,50,-1,6,1,3.5,4,0.03953796925121693,1
4,50,-1,6,1,3.5,8.5,0.027376912244682982,1
4,50,-1,6,1,5,7,0.25894920418905776,2
4,50,-1,6,1,5.5,8.5,0.06434042309653985,1
4,50,-1,6,1,5.5,9,0.04238211412881016,1
4,50,-1,6,1,5.5,12,0.040300257353599274,1
4,50,-1,6,1,7.5,12,0.1626638662934081,1
4,50,-1,6,1,8.5,13.5,0.07020499525785694,1
4,50,-1,6,1,10.5,11.5,0.08388495346969475,1
4,50,-1,6,1,10.5,14,0.08315551909169741,1
4,50,-1,6,1,11.5,13,0.10941515669960186,1
4,50,-1,6,1,12,12.5,0.02210639144080694,1
4,50,-1,6,1,12.5,13.5,0.0270304455038218,1
4,50,-1,6,1,12.5,16,0.1626638662934081,1
4,50,-1,6,1,13.5,16.5,0.03273853940237089,1
4,50,-1,6,1,14,15.5,0.051889022030187845,1
4,50,-1,6,1,14.5,15,0.11160345983359389,1
4,50,-1,6,1,14.5,21,0.08315551909169741,1
4,50,-1,6,1,17,17.5,0.028914676623001866,1
4,50,-1,6,1,17,18,0.0270304455038218,1
4,50,-1,6,1,17.5,19,0.08534382222568945,1
4,50,-1,6,1,18.5,6.5,0.09263816600566291,1
4,50,-1,6,1,19,3,0.07877891282371334,1
4,50,-1,6,1,19,5,0.08534382222568945,1
4,50,-1,6,1,19,5.5,0.06434042309653985,1
4,50,-1,6,1,19,7,0.1626638662934081,1
4,50,-1,6,1,19,20,0.196217847681286,2
4,50,-1,6,1,19.5,3,0.03979494898258539,1
4,50,-1,6,1,19.5,5.5,0.040826690144199956,1
4,50,-1,6,1,19.5,22,0.06244771594988747,1
4,50,-1,6,1,20,2,0.0270304455038218,1
4,50,-1,6,1,20,5,0.04715942058365952,1
4,50,-1,6,1,20.5,2.5,0.07020499525785694,1
4,50,-1,6,1,20.5,4,0.3078213075148799,3
4,50,-1,6,1,20.5,6,0.02210639144080694,1
4,50,-1,6,1,20.5,6.5,0.2019633761521139,2
4,50,-1,6,1,20.5,21,0.04835950061102831,1
4,50,-1,6,1,21,1,0.03953796925121693,1
4,50,-1,6,1,21,4,0.04543322142247258,1
4,50,-1,6,1,21,5,0.43716735409463053,4
4,50,-1,6,1,21,5.5,0.026493625567678435,1
4,50,-1,6,1,21,6.5,0.02290871090185378,1
4,50,-1,6,1,21,23,0.2202891821551984,2
4,50,-1,6,1,21.5,2.5,0.029345991170711697,1
4,50,-1,6,1,21.5,4,0.6098071400057811,4
4,50,-1,6,1,21.5,5,0.5412403084740305,6
4,50,-1,6,1,22,0.5,0.06305288388724918,1
4,50,-1,6,1,22,3.5,0.04777795905316993,1
4,50,-1,6,1,22,4,0.10722685356560982,1
4,50,-1,6,1,22,4.5,0.053103843926335964,1
4,50,-1,6,1,22,5,0.4266311413424608,4
4,50,-1,6,1,22,5.5,0.06272758533203748,1
4,50,-1,6,1,22,6,0.2215824766017315,5
4,50,-1,6,1,22,6.5,0.10357968167562309,1
4,50,-1,6,1,22,7,0.0319385687200212,1
4,50,-1,6,1,22,8,0.053873630614124125,1
4,50,-1,6,1,22,9,0.027677847691669567,1
4,50,-1,6,1,22.5,4,0.2180145504625704,3
4,50,-1,6,1,22.5,4.5,0.20095636281591345,2
4,50,-1,6,1,22.5,5.5,0.1376095752290816,3
4,50,-1,6,1,22.5,6,0.05864150548246597,1
4,50,-1,6,1,22.5,6.5,0.12546271301554346,1
4,50,-1,6,1,22.5,7,0.056546832545233676,1
4,50,-1,6,1,22.5,8.5,0.05503497767602126,2
4,50,-1,6,1,23,4.5,0.05066446218509346,1
4,50,-1,6,1,23,5,0.12692158177153814,1
4,50,-1,6,1,23,5.5,0.10764678164267912,2
4,50,-1,6,1,23,6,0.3747064937372515,5
4,50,-1,6,1,23,6.5,0.49550170934920934,6
4,50,-1,6,1,23,7,0.2421914705626979,5
4,50,-1,6,1,23,8,0.04079599554557383,1
4,50,-1,6,1,23,9,0.0413646844696919,1
4,50,-1,6,1,23,10,0.10941515669960186,1
4,50,-1,6,1,23.5,5,0.29120148075202423,3
4,50,-1,6,1,23.5,6,0.09003418010268152,2
4,50,-1,7,1,0,5.5,0.07877891282371334,1
4,50,-1,7,1,0,6,0.022008428403841894,1
4,50,-1,7,1,0,7,0.05098180261124121,1
4,50,-1,7,1,0,8,0.04493467490814273,1
4,50,-1,7,1,0.5,6,0.14754068569298362,3
4,50,-1,7,1,1,11,0.02113583523481879,1
4,50,-1,7,1,2,9,0.04607662630992892,1
4,50,-1,7,1,2.5,6,0.0453504962696639,1
4,50,-1,7,1,7,8,0.15391065375743995,1
4,50,-1,7,1,9,10,0.036936784376247055,1
4,50,-1,7,1,18,2,0.15391065375743995,1
4,50,-1,7,1,18.5,20.5,0.023542596670677252,1
4,50,-1,7,1,19,19.5,0.03321377319397994,1
4,50,-1,7,1,20,3,0.036936784376247055,1
4,50,-1,7,1,20,21,0.06176683272408962,1
4,50,-1,7,1,20.5,7,0.015566538109715037,1
4,50,-1,7,1,21,4,0.020620759737483525,1
4,50,-1,7,1,21,5,0.12203479451089518,2
4,50,-1,7,1,21,5.5,0.021638240457008243,1
4,50,-1,7,1,21,6,0.01916610711219366,1
4,50,-1,7,1,21.5,4.5,0.05489201583227756,1
4,50,-1,7,1,21.5,5,0.023542596670677252,1
4,50,-1,7,1,21.5,6.5,0.08242608471370007,1
4,50,-1,7,1,21.5,7.5,0.05217655776765062,1
4,50,-1,7,1,22,4.5,0.08580747989371969,2
4,50,-1,7,1,22,5,0.11941193084621123,3
4,50,-1,7,1,22,5.5,0.2901515329083349,4
4,50,-1,7,1,22,6,0.13275705679551691,1
4,50,-1,7,1,22,6.5,0.17419362702316046,3
4,50,-1,7,1,22,7,0.08024510510086312,2
4,50,-1,7,1,22,7.5,0.03684626156993758,1
4,50,-1,7,1,22,8.5,0.0429811183456778,1
4,50,-1,7,1,22.5,5,0.01639781611556837,1
4,50,-1,7,1,22.5,5.5,0.2027827570832621,2
4,50,-1,7,1,22.5,6,0.3167614813762725,5
4,50,-1,7,1,23,5,0.06956369114140923,1
4,50,-1,7,1,23,5.5,0.023467311748524147,1
4,50,-1,7,1,23,6,0.018397268689096895,1
4,50,-1,7,1,23,6.5,0.17749494489716353,2
4,50,-1,7,1,23,7,0.08133989857011178,2
4,50,-1,7,1,23.5,6,0.09701477227364698,1
4,50,-1,7,1,23.5,7,0.05546844405514618,1
4,50,-1,8,1,0,2.5,0.03497907003782754,1
4,50,-1,8,1,0,5.5,0.155140793775526,2
4,50,-1,8,1,0,6,0.30490357000289053,3
4,50,-1,8,1,0,7,0.3421677609997017,5
4,50,-1,8,1,0,8,0.14005149540195952,2
4,50,-1,8,1,0,8.5,0.028775106649115853,1
4,50,-1,8,1,0,9.5,0.04313290634539527,1
4,50,-1,8,1,0.5,3,0.13859253181949568,1
4,50,-1,8,1,0.5,5,0.24800768851909755,2
4,50,-1,8,1,0.5,6,0.01786028827739037,1
4,50,-1,8,1,1,6,0.026887038705107523,1
4,50,-1,8,1,1,8,0.020785247189721925,1
4,50,-1,8,1,1,9,0.09774420665164432,1
4,50,-1,8,1,1.5,3,0.07120383892902382,1
4,50,-1,8,1,2,7,0.11877439061115398,2
4,50,-1,8,1,3,5,0.03497907003782754,1
4,50,-1,8,1,3.5,5,0.13859253181949568,1
4,50,-1,8,1,3.5,6,0.07120383892902382,1
4,50,-1,8,1,4,8.5,0.0940970347616576,1
4,50,-1,8,1,4.5,6.5,0.06168803192823457,1
4,50,-1,8,1,5,6,0.021626022431176787,1
4,50,-1,8,1,6,12,0.1196272379915647,1
4,50,-1,8,1,6.5,10.5,0.02476102926699646,1
4,50,-1,8,1,8,14,0.09628533789564964,1
4,50,-1,8,1,10,12,0.04313290634539527,1
4,50,-1,8,1,12,14,0.04889601418473292,1
4,50,-1,8,1,13,14,0.031135293699939184,1
4,50,-1,8,1,13.5,14.5,0.10430911605362043,1
4,50,-1,8,1,14,14.5,0.0588322817496874,1
4,50,-1,8,1,15.5,18,0.03497907003782754,1
4,50,-1,8,1,16.5,17,0.17954069467066355,2
4,50,-1,8,1,18,19.5,0.02864674808161966,1
4,50,-1,8,1,20,9.5,0.05802563674277904,1
4,50,-1,8,1,20.5,2,0.021626022431176787,1
4,50,-1,8,1,20.5,4.5,0.08798895552193367,2
4,50,-1,8,1,20.5,5,0.03788437798801585,1
4,50,-1,8,1,20.5,6,0.15230955988642333,2
4,50,-1,8,1,21,3,0.078049478445716,1
4,50,-1,8,1,21,4,0.03590436484066095,1
4,50,-1,8,1,21,4.5,0.05147441882407793,1
4,50,-1,8,1,21,5,0.35669341084070205,3
4,50,-1,8,1,21,5.5,0.031215750311832293,1
4,50,-1,8,1,21,6.5,0.022588511092944286,1
4,50,-1,8,1,21,7,0.04535143724001151,2
4,50,-1,8,1,21,23.5,0.07586117531172396,1
4,50,-1,8,1,21.5,4,0.0547001235304578,1
4,50,-1,8,1,21.5,5,0.4258848570303317,4
4,50,-1,8,1,21.5,5.5,0.13454660733243293,2
4,50,-1,8,1,21.5,6,0.14522252135667674,3
4,50,-1,8,1,21.5,6.5,0.046422757510976215,1
4,50,-1,8,1,21.5,8,0.048281057238018475,1
4,50,-1,8,1,21.5,9,0.025441015288509367,1
4,50,-1,8,1,22,0,0.09920307540763902,1
4,50,-1,8,1,22,0.5,0.13859253181949568,1
4,50,-1,8,1,22,4,0.20126484061436853,4
4,50,-1,8,1,22,4.5,0.017249022268628594,1
4,50,-1,8,1,22,5,0.35621903778165903,4
4,50,-1,8,1,22,5.5,0.27298100507312256,4
4,50,-1,8,1,22,6,0.9459981856028923,12
4,50,-1,8,1,22,6.5,0.09884450005610308,2
4,50,-1,8,1,22,7,0.10365517083940204,2
4,50,-1,8,1,22,7.5,0.02293575832858992,1
4,50,-1,8,1,22,8,0.05490790291303034,2
4,50,-1,8,1,22,9,0.09920307540763902,1
4,50,-1,8,1,22.5,4,0.2088692085936784,3
4,50,-1,8,1,22.5,5,0.054057521020817255,1
4,50,-1,8,1,22.5,5.5,0.11029987306798728,3
4,50,-1,8,1,22.5,6,0.44398561064477265,7
4,50,-1,8,1,22.5,7,0.18180488086299865,4
4,50,-1,8,1,22.5,7.5,0.09117929724966822,1
4,50,-1,8,1,22.5,8,0.10649741918761248,1
4,50,-1,8,1,23,4,0.13569870516641705,2
4,50,-1,8,1,23,5,0.06588100309155781,2
4,50,-1,8,1,23,6,0.6336677627709213,10
4,50,-1,8,1,23,6.5,0.4065256832269697,6
4,50,-1,8,1,23,7,0.3221215037783289,5
4,50,-1,8,1,23,7.5,0.16589590249018898,2
4,50,-1,8,1,23,8.5,0.04439626480505533,1
4,50,-1,8,1,23.5,1.5,0.07120383892902382,1
4,50,-1,8,1,23.5,5,0.1466163099774665,1
4,50,-1,8,1,23.5,5.5,0.11465670436998385,2
4,50,-1,8,1,23.5,6,0.307641983367393,4
4,50,-1,8,1,23.5,6.5,0.030795340808073522,1
4,50,-1,8,1,23.5,7,0.16436932763522857,3
4,50,-1,8,1,23.5,7.5,0.17763345719120144,3
4,50,-1,8,1,23.5,8,0.06942899378916824,1
4,50,-1,8,1,23.5,9,0.0985086684684731,2
4,50,-1,9,1,0,4,0.08581074775973312,2
4,50,-1,9,1,0,5,0.038756015598003776,1
4,50,-1,9,1,0,5.5,0.09966718532498361,2
4,50,-1,9,1,0,6,0.2948877649133592,3
4,50,-1,9,1,0,6.5,0.21653748231884468,2
4,50,-1,9,1,0,7,0.13835682239458963,4
4,50,-1,9,1,0,8,0.24270234451801592,2
4,50,-1,9,1,0,9,0.0509962672949569,1
4,50,-1,9,1,0.5,3.5,0.026695270407132023,1
4,50,-1,9,1,0.5,6,0.045178984364365384,1
4,50,-1,9,1,0.5,6.5,0.0635695422571847,1
4,50,-1,9,1,0.5,7,0.029305660743952223,1
4,50,-1,9,1,0.5,7.5,0.031309577455874094,1
4,50,-1,9,1,1,6,0.028526150695905358,1
4,50,-1,9,1,1,7,0.06982803086565169,1
4,50,-1,9,1,1,7.5,0.05523050256104345,1
4,50,-1,9,1,1,9,0.041875449009853204,1
4,50,-1,9,1,1.5,5.5,0.034875949899810056,1
4,50,-1,9,1,1.5,10,0.027834894913252393,1
4,50,-1,9,1,1.5,10.5,0.05284160497310214,1
4,50,-1,9,1,2,6,0.2696901837598189,5
4,50,-1,9,1,2,8,0.07950834720171068,1
4,50,-1,9,1,2,10,0.051981973852976045,1
4,50,-1,9,1,2.5,8,0.03452724379540842,1
4,50,-1,9,1,2.5,8.5,0.03013088444446818,1
4,50,-1,9,1,3,6,0.010380252387810129,1
4,50,-1,9,1,3,6.5,0.14442800684347445,1
4,50,-1,9,1,3,11,0.13786309744149836,1
4,50,-1,9,1,3.5,6,0.1000537126018844,3
4,50,-1,9,1,4.5,11,0.12108610674755939,1
4,50,-1,9,1,5.5,6,0.04069140195011279,1
4,50,-1,9,1,5.5,7,0.034875949899810056,1
4,50,-1,9,1,6,6.5,0.03673729136820856,1
4,50,-1,9,1,6,13,0.027834894913252393,1
4,50,-1,9,1,6.5,7.5,0.023980053055849822,1
4,50,-1,9,1,7,7,0.0682355224372641,1
4,50,-1,9,1,8,8.5,0.05708169759724401,1
4,50,-1,9,1,8.5,11,0.03374777751342424,1
4,50,-1,9,1,10.5,11.5,0.03303588603221773,1
4,50,-1,9,1,10.5,16.5,0.0436470846384456,1
4,50,-1,9,1,10.5,18.5,0.06514452967181279,1
4,50,-1,9,1,12,12,0.02979561452130926,1
4,50,-1,9,1,12,21.5,0.07367287217773191,1
4,50,-1,9,1,13.5,14,0.05523050256104345,1
4,50,-1,9,1,14,16.5,0.06982803086565169,1
4,50,-1,9,1,14.5,16.5,0.03343279316031742,1
4,50,-1,9,1,14.5,18,0.03374777751342424,1
4,50,-1,9,1,16,17,0.046815397447964625,1
4,50,-1,9,1,18,18,0.1451574412214718,1
4,50,-1,9,1,18,19,0.033687445996020075,1
4,50,-1,9,1,18,20,0.08899099411567618,1
4,50,-1,9,1,19.5,20.5,0.04069140195011279,1
4,50,-1,9,1,19.5,21.5,0.029305660743952223,1
4,50,-1,9,1,20,1.5,0.12254497550355409,1
4,50,-1,9,1,20,6.5,0.13275705679551691,1
4,50,-1,9,1,20.5,3,0.12838045052753286,1
4,50,-1,9,1,20.5,3.5,0.04205435008540083,1
4,50,-1,9,1,20.5,4,0.06612389015074337,2
4,50,-1,9,1,20.5,5,0.14912293827401657,2
4,50,-1,9,1,20.5,6,0.05393302116118067,2
4,50,-1,9,1,21,0,0.040033109307001526,1
4,50,-1,9,1,21,4,0.1911118070353046,2
4,50,-1,9,1,21,5,0.20780548902893245,2
4,50,-1,9,1,21,5.5,0.007829719436048389,1
4,50,-1,9,1,21,6,0.038912238558739466,2
4,50,-1,9,1,21,7,0.03196329654543531,1
4,50,-1,9,1,21.5,3,0.05548242731217239,1
4,50,-1,9,1,21.5,4.5,0.12159624397415561,2
4,50,-1,9,1,21.5,5,0.13410985120426325,3
4,50,-1,9,1,21.5,5.5,0.02232580530170854,1
4,50,-1,9,1,21.5,6,0.32660856829417306,5
4,50,-1,9,1,21.5,6.5,0.18811092129856727,3
4,50,-1,9,1,21.5,7,0.14136131883149802,3
4,50,-1,9,1,21.5,7.5,0.055269906606142866,1
4,50,-1,9,1,21.5,9,0.05023516087626691,1
4,50,-1,9,1,22,2,0.01591784100050234,1
4,50,-1,9,1,22,2.5,0.037053880476946965,1
4,50,-1,9,1,22,3,0.14442800684347445,1
4,50,-1,9,1,22,4,0.1670924447608245,3
4,50,-1,9,1,22,4.5,0.07294123490791302,1
4,50,-1,9,1,22,5,0.7168976331087681,9
4,50,-1,9,1,22,5.5,0.1435641377096122,3
4,50,-1,9,1,22,6,1.1878864157059692,16
4,50,-1,9,1,22,6.5,0.13949414188807552,4
4,50,-1,9,1,22,7,0.678388078798402,9
4,50,-1,9,1,22,22.5,0.03156193986762983,1
4,50,-1,9,1,22.5,0.5,0.026695270407132023,1
4,50,-1,9,1,22.5,4,0.12400207902835401,3
4,50,-1,9,1,22.5,4.5,0.0860732566036868,1
4,50,-1,9,1,22.5,5,0.19716938753303975,5
4,50,-1,9,1,22.5,5.5,0.1850999037183196,3
4,50,-1,9,1,22.5,6,0.624923179443645,9
4,50,-1,9,1,22.5,6.5,0.28440341494546506,4
4,50,-1,9,1,22.5,7,0.22340412225127937,4
4,50,-1,9,1,22.5,7.5,0.13260811358987365,3
4,50,-1,9,1,22.5,9.5,0.03303588603221773,1
4,50,-1,9,1,23,3,0.06167842527747634,1
4,50,-1,9,1,23,5,0.08038396022905869,2
4,50,-1,9,1,23,5.5,0.25806475771139215,3
4,50,-1,9,1,23,6,0.8375482529439754,10
4,50,-1,9,1,23,6.5,0.3355372316810809,6
4,50,-1,9,1,23,7,0.5599923375728665,9
4,50,-1,9,1,23,7.5,0.021053219497166813,1
4,50,-1,9,1,23,8,0.11162192911204478,2
4,50,-1,9,1,23,9,0.0765906096897213,1
4,50,-1,9,1,23.5,1,0.028526150695905358,1
4,50,-1,9,1,23.5,2.5,0.08096721595770538,1
4,50,-1,9,1,23.5,3.5,0.05744060119425005,1
4,50,-1,9,1,23.5,4,0.20338192177569292,3
4,50,-1,9,1,23.5,5,0.16284610088406318,2
4,50,-1,9,1,23.5,5.5,0.09518763398323277,2
4,50,-1,9,1,23.5,6,0.14268430125721557,3
4,50,-1,9,1,23.5,6.5,0.16938280305864212,3
4,50,-1,9,1,23.5,7,0.11729598030817275,3
4,50,-1,9,1,23.5,7.5,0.03979019307044085,1
4,50,-1,9,1,23.5,8,0.0955559035176523,1
4,50,-1,9,1,23.5,9.5,0.03620586195211859,1
4,50,-1,10,1,0,2,0.15471190824429493,2
4,50,-1,10,1,0,3,0.05720783868423109,2
4,50,-1,10,1,0,3.5,0.044577033232610634,1
4,50,-1,10,1,0,4.5,0.014063589634257965,1
4,50,-1,10,1,0,5,0.5261673640192187,6
4,50,-1,10,1,0,6,0.49054827366944875,6
4,50,-1,10,1,0,6.5,0.40760590989168977,6
4,50,-1,10,1,0,7,0.6500826841226538,9
4,50,-1,10,1,0,7.5,0.20379469410151405,2
4,50,-1,10,1,0,8,0.09471893592365058,2
4,50,-1,10,1,0,8.5,0.16947082390503507,4
4,50,-1,10,1,0,9,0.046826827684667845,1
4,50,-1,10,1,0,10,0.08461438784769211,1
4,50,-1,10,1,0,11.5,0.0329446192028427,1
4,50,-1,10,1,0.5,3,0.10430911605362043,1
4,50,-1,10,1,0.5,4.5,0.04099769144543388,1
4,50,-1,10,1,0.5,5.5,0.10959259161204972,3
4,50,-1,10,1,0.5,6,0.08242608471370007,1
4,50,-1,10,1,0.5,6.5,0.10367188218100196,2
4,50,-1,10,1,0.5,7,0.4482240036868138,6
4,50,-1,10,1,0.5,7.5,0.10587680912446855,2
4,50,-1,10,1,0.5,8,0.30252984465001154,3
4,50,-1,10,1,1,2,0.06250511514109208,1
4,50,-1,10,1,1,3,0.016517509002653957,1
4,50,-1,10,1,1,4,0.0633755127126374,1
4,50,-1,10,1,1,5,0.2185074949208772,4
4,50,-1,10,1,1,5.5,0.05930537829856892,1
4,50,-1,10,1,1,6,0.25112571412259743,5
4,50,-1,10,1,1,6.5,0.1772354121454721,3
4,50,-1,10,1,1,7,0.05841669380716719,1
4,50,-1,10,1,1,8,0.18854614561454316,2
4,50,-1,10,1,1,8.5,0.12035667236956205,1
4,50,-1,10,1,1,9,0.22927285948289483,2
4,50,-1,10,1,1,10,0.06287671089627526,2
4,50,-1,10,1,1.5,5,0.06151676073628079,1
4,50,-1,10,1,1.5,6,0.04218760315757339,1
4,50,-1,10,1,1.5,6.5,0.0500325021230279,1
4,50,-1,10,1,1.5,7,0.08818014756675055,2
4,50,-1,10,1,1.5,10,0.03381832111212036,1
4,50,-1,10,1,2,4,0.20988609847135697,3
4,50,-1,10,1,2,5.5,0.04570516914727755,1
4,50,-1,10,1,2,6,0.06250511514109208,1
4,50,-1,10,1,2,6.5,0.04646211049566917,1
4,50,-1,10,1,2,8,0.056300407729314834,1
4,50,-1,10,1,2.5,3.5,0.196217847681286,1
4,50,-1,10,1,2.5,4.5,0.051861660946669164,1
4,50,-1,10,1,2.5,6.5,0.09074518167394688,2
4,50,-1,10,1,2.5,7,0.08242608471370007,1
4,50,-1,10,1,2.5,8,0.21153596961923027,1
4,50,-1,10,1,2.5,9,0.04019095161205637,1
4,50,-1,10,1,3,5,0.016517509002653957,1
4,50,-1,10,1,3,5.5,0.037158466778064225,1
4,50,-1,10,1,3,6,0.07818578784793236,3
4,50,-1,10,1,3,6.5,0.19358245233398805,2
4,50,-1,10,1,3,7,0.1128429074343432,2
4,50,-1,10,1,3,8.5,0.10722685356560982,1
4,50,-1,10,1,3,10,0.01677836932491337,1
4,50,-1,10,1,3.5,4,0.11816836923557,1
4,50,-1,10,1,3.5,5.5,0.03359635423089577,1
4,50,-1,10,1,3.5,7,0.04567464231855836,1
4,50,-1,10,1,3.5,7.5,0.196217847681286,1
4,50,-1,10,1,3.5,8,0.10430911605362043,1
4,50,-1,10,1,3.5,11,0.14078083495348773,1
